Date,Name,Average_Prices_SA_SM
2015-11-01,Middlesbrough,76081.0306043077
2015-11-01,Milton Keynes,195331.69365663122
2015-11-01,Monmouthshire,183444.3779836951
2015-11-01,Neath Port Talbot,83165.324305010625
2015-11-01,Newcastle Upon Tyne,121268.49909905372
2015-11-01,Newham,336039.84598357952
2015-11-01,Newport,115478.59449074372
2015-11-01,Norfolk,164143.30930748585
2015-11-01,North East,100057.75438728738
2015-11-01,North East Lincolnshire,83315.861414701008
2015-11-01,North Lincolnshire,104761.72803002287
2015-11-01,North Somerset,200262.36667683526
2015-11-01,North Tyneside,125580.5654591824
2015-11-01,North West,115086.77603265223
2015-11-01,North Yorkshire,179866.17362222253
2015-11-01,Northamptonshire,157873.26774525511
2015-11-01,Northumberland,128799.97098839187
2015-11-01,Nottinghamshire,130873.52975652694
2015-11-01,Oldham,84824.224616802181
2015-11-01,Oxfordshire,295955.27549338667
2015-11-01,Pembrokeshire,133456.9204576044
2015-11-01,Poole,235271.79633346148
2015-11-01,Portsmouth,165132.20297983891
2015-11-01,Powys,145850.0408306256
2015-11-01,Reading,263403.70031922561
2015-11-01,Redbridge,390135.41200257291
2015-11-01,Redcar And Cleveland,101570.28026860143
2015-11-01,Rhondda Cynon Taff,78497.462562603934
2015-11-01,Richmond Upon Thames,654482.58239532285
2015-11-01,Rochdale,90916.239715996213
2015-11-01,Rotherham,98885.689676612252
2015-11-01,Rutland,231281.18981347908
2015-11-01,Salford,98260.674506838157
2015-11-01,Sandwell,99535.830723215739
2015-11-01,Sefton,122245.30040489054
2015-11-01,Semi-All,176403.16593984599
2015-11-01,Sheffield,125696.27841251259
2015-11-01,Shropshire,166536.37982368498
2015-11-01,Slough,224677.34086966686
2015-11-01,Solihull,217165.86613642273
2015-11-01,Somerset,175200.59045370782
2015-11-01,South East,258182.95947970133
2015-11-01,South Gloucestershire,215638.92158750517
2015-11-01,South Tyneside,103627.92101721551
2015-11-01,South West,194643.25472643942
2015-11-01,South Yorkshire,106806.07335578668
2015-11-01,Southampton,159436.52525757678
2015-11-01,Southend-On-Sea,186231.46355586746
2015-11-01,Southwark,602354.79527461377
2015-11-01,St Helens,96738.344724975512
2015-11-01,Staffordshire,141895.62235334137
2015-11-01,Stockport,159798.01569943561
2015-11-01,Stockton-On-Tees,110724.12544751327
2015-11-01,Stoke-On-Trent,73297.042204450117
2015-11-01,Suffolk,177991.07224433625
2015-11-01,Sunderland,82240.653692375388
2015-11-01,Surrey,386623.41288321407
2015-11-01,Sutton,346161.87315634784
2015-11-01,Swansea,109868.05747741062
2015-11-01,Swindon,150608.25009576094
2015-11-01,Tameside,100413.05428408326
2015-11-01,Terrace-All,140017.3140073648
2015-11-01,The Vale Of Glamorgan,173863.65627259552
2015-11-01,Thurrock,186166.31564824088
2015-11-01,Torbay,154568.84254844947
2015-11-01,Torfaen,104987.35552127245
2015-11-01,Tower Hamlets,527442.40457147127
2015-11-01,Trafford,211460.8122401867
2015-11-01,Tyne And Wear,105947.41822362685
2015-11-01,Wakefield,108365.25037946971
2015-11-01,Wales,121844.68732037251
2015-11-01,Walsall,114101.11759938968
2015-11-01,Waltham Forest,411015.51930142817
2015-11-01,Wandsworth,608668.79238932312
2015-11-01,Warrington,149342.34976338176
2015-11-01,Warwickshire,186732.72254302568
2015-11-01,West Berkshire,281109.52593787352
2015-11-01,West Midlands,124995.47283257352
2015-11-01,West Midlands (region),141217.75593848276
2015-11-01,West Sussex,255237.70872776545
2015-11-01,West Yorkshire,114149.43231385712
2015-11-01,Wigan,94886.786861870612
2015-11-01,Wiltshire,211560.9664828149
2015-11-01,Windsor And Maidenhead,430420.29645745718
2015-11-01,Wirral,119983.2958093495
2015-11-01,Wokingham,358484.03265230049
2015-11-01,Wolverhampton,103911.00920507024
2015-11-01,Worcestershire,177415.91166736788
2015-11-01,Wrekin,128029.22818116934
2015-11-01,Wrexham,124907.01754531807
2015-11-01,York,208983.87936205458
2015-11-01,Yorks & Humber,123745.77172217543
2015-12-01,Barking And Dagenham,320363.04070830689
2015-12-01,Barnet,490355.51821613917
2015-12-01,Barnsley,88467.253988720942
2015-12-01,Bath And North East Somerset,275559.48964593164
2015-12-01,Bedford,186157.67454459055
2015-12-01,Bexley,317629.18297365116
2015-12-01,Birmingham,123521.80270352462
2015-12-01,Blackburn With Darwen,70643.339863169866
2015-12-01,Blackpool,78421.528926364408
2015-12-01,Blaenau Gwent,68418.783147618684
2015-12-01,Bolton,92515.138103620018
2015-12-01,Bournemouth,192907.36710875653
2015-12-01,Bracknell Forest,281745.61843802413
2015-12-01,Bradford,96452.276843232874
2015-12-01,Brent,467783.66105580254
2015-12-01,Bridgend,116406.53589881338
2015-12-01,Brighton And Hove,292661.29400952946
2015-12-01,Bromley,421356.50118515256
2015-12-01,Buckinghamshire,326048.33715009206
2015-12-01,Bury,116388.24009006072
2015-12-01,Caerphilly,100963.75975403861
2015-12-01,Calderdale,99841.842294597576
2015-12-01,Cambridgeshire,221465.0232612465
2015-12-01,Camden,856014.64016203757
2015-12-01,Cardiff,155063.94801674955
2015-12-01,Carmarthenshire,107239.10403516797
2015-12-01,Central Bedfordshire,216784.29373468467
2015-12-01,Ceredigion,154239.13562779684
2015-12-01,Cheshire East,159569.71803090855
2015-12-01,Cheshire West And Chester,161400.87351502266
2015-12-01,City Of Bristol,217136.43634478081
2015-12-01,City Of Derby,112717.42993630086
2015-12-01,City Of Kingston Upon Hull,71790.768794342599
2015-12-01,City Of Nottingham,92352.176327640162
2015-12-01,City Of Peterborough,120273.23960286209
2015-12-01,City Of Plymouth,134506.68676186478
2015-12-01,City Of Westminster,1054507.4878207098
2015-12-01,Conwy,131405.74966733644
2015-12-01,Cornwall,192333.45275456159
2015-12-01,Coventry,125306.87798617328
2015-12-01,Croydon,362000.28038448584
2015-12-01,Cumbria,122600.77191684445
2015-12-01,Darlington,99633.172903686471
2015-12-01,Denbighshire,118486.05923206659
2015-12-01,Derbyshire,131363.72240259417
2015-12-01,Detached-All,292571.42533178796
2015-12-01,Devon,204314.50015442545
2015-12-01,Doncaster,96959.705018918685
2015-12-01,Dorset,236588.95885809461
2015-12-01,Dudley,127321.96408867167
2015-12-01,Durham,78788.956923556805
2015-12-01,E&W-All,186835.08425593848
2015-12-01,Ealing,486201.7589673464
2015-12-01,East,215661.14947545819
2015-12-01,East Midlands,136951.3034412908
2015-12-01,East Riding Of Yorkshire,137024.36529931516
2015-12-01,East Sussex,212797.31297276201
2015-12-01,Enfield,368927.71517680795
2015-12-01,Essex,231333.84485004286
2015-12-01,Flat-All,180583.78385615844
2015-12-01,Flintshire,128134.83083888519
2015-12-01,Gateshead,94956.018814250478
2015-12-01,Gloucestershire,192935.97698108642
2015-12-01,Greater London,515470.2456577273
2015-12-01,Greater Manchester,112476.41447161499
2015-12-01,Greenwich,389165.25553878577
2015-12-01,Gwynedd,136661.93823564454
2015-12-01,Hackney,660541.00080051436
2015-12-01,Halton,98448.257711666345
2015-12-01,Hammersmith And Fulham,816630.79859640729
2015-12-01,Hampshire,250452.54849008113
2015-12-01,Haringey,572477.99890053761
2015-12-01,Harrow,415530.19441600167
2015-12-01,Hartlepool,71278.217937337118
2015-12-01,Havering,351055.56607242057
2015-12-01,Herefordshire,183410.98588607585
2015-12-01,Hertfordshire,320321.96749075467
2015-12-01,Hillingdon,375664.6127912376
2015-12-01,Hounslow,406893.33306119853
2015-12-01,Isle Of Anglesey,136513.77376399809
2015-12-01,Isle Of Wight,157743.93225865721
2015-12-01,Islington,708149.43859201367
2015-12-01,Kensington And Chelsea,1361810.3785102393
2015-12-01,Kent,224316.21182507472
2015-12-01,Kingston Upon Thames,445951.92015170382
2015-12-01,Kirklees,114889.84136730268
2015-12-01,Knowsley,108908.64108984228
2015-12-01,Lambeth,586798.52053960133
2015-12-01,Lancashire,105682.64058976699
2015-12-01,Leeds,133253.32152111689
2015-12-01,Leicester,121077.29895734209
2015-12-01,Leicestershire,163242.49273991096
2015-12-01,Lewisham,438378.82910262665
2015-12-01,Lincolnshire,134884.52661325477
2015-12-01,Liverpool,95767.782988355728
2015-12-01,London,515470.2456577273
2015-12-01,Luton,165106.35741125303
2015-12-01,Manchester,103806.68865561632
2015-12-01,Medway,174913.74250685066
2015-12-01,Merseyside,109312.98029623606
2015-12-01,Merthyr Tydfil,66798.534267436407
2015-12-01,Merton,508519.58136753645
2015-12-01,Middlesbrough,76604.02311991679
2015-12-01,Milton Keynes,198402.94790335387
2015-12-01,Monmouthshire,184742.25012215442
2015-12-01,Neath Port Talbot,84631.211687070725
2015-12-01,Newcastle Upon Tyne,120452.80425325806
2015-12-01,Newham,335832.58302098891
2015-12-01,Newport,116866.39923034819
2015-12-01,Norfolk,164804.67681571355
2015-12-01,North East,98905.299673163143
2015-12-01,North East Lincolnshire,84221.46411967765
2015-12-01,North Lincolnshire,104737.62240145353
2015-12-01,North Somerset,201018.15087342708
2015-12-01,North Tyneside,124609.06723278851
2015-12-01,North West,114911.0969804445
2015-12-01,North Yorkshire,180291.48609224937
2015-12-01,Northamptonshire,158106.1097443169
2015-12-01,Northumberland,126308.52573055819
2015-12-01,Nottinghamshire,131134.81318839415
2015-12-01,Oldham,84168.614176323739
2015-12-01,Oxfordshire,296671.79441062367
2015-12-01,Pembrokeshire,132574.01339652651
2015-12-01,Poole,236796.20273663991
2015-12-01,Portsmouth,166134.08370769798
2015-12-01,Powys,148314.05792684224
2015-12-01,Reading,267095.29131871834
2015-12-01,Redbridge,393346.3002193115
2015-12-01,Redcar And Cleveland,99922.10306669565
2015-12-01,Rhondda Cynon Taff,77923.306319746407
2015-12-01,Richmond Upon Thames,659128.10189099761
2015-12-01,Rochdale,89505.758443810773
2015-12-01,Rotherham,98287.921341022855
2015-12-01,Rutland,239516.86725859184
2015-12-01,Salford,99234.517797052235
2015-12-01,Sandwell,99654.866527718259
2015-12-01,Sefton,122545.83800794372
2015-12-01,Semi-All,177252.05797779161
2015-12-01,Sheffield,126398.35888613509
2015-12-01,Shropshire,164261.34795845396
2015-12-01,Slough,227064.45126879209
2015-12-01,Solihull,218537.73074085676
2015-12-01,Somerset,175315.91155333244
2015-12-01,South East,260464.85209834648
2015-12-01,South Gloucestershire,217612.23313283161
2015-12-01,South Tyneside,102176.14048716809
2015-12-01,South West,194702.88462544221
2015-12-01,South Yorkshire,107041.56728865032
2015-12-01,Southampton,160109.76839922057
2015-12-01,Southend-On-Sea,187406.10001471287
2015-12-01,Southwark,601684.97062063974
2015-12-01,St Helens,97484.853862656571
2015-12-01,Staffordshire,142210.61763204224
2015-12-01,Stockport,160673.75656899493
2015-12-01,Stockton-On-Tees,111416.60991485833
2015-12-01,Stoke-On-Trent,73532.017265942515
2015-12-01,Suffolk,179321.77062043446
2015-12-01,Sunderland,83378.796099890009
2015-12-01,Surrey,387190.44070744223
2015-12-01,Sutton,351525.85957683885
2015-12-01,Swansea,111651.76321620766
2015-12-01,Swindon,151551.0859158067
2015-12-01,Tameside,100648.61205101496
2015-12-01,Terrace-All,140468.01190166693
2015-12-01,The Vale Of Glamorgan,171638.30360502758
2015-12-01,Thurrock,188680.01801813793
2015-12-01,Torbay,153602.47567198364
2015-12-01,Torfaen,102868.64590696142
2015-12-01,Tower Hamlets,533184.9211215094
2015-12-01,Trafford,211320.20753104662
2015-12-01,Tyne And Wear,105728.30542178206
2015-12-01,Wakefield,108473.16087198151
2015-12-01,Wales,121296.50246920479
2015-12-01,Walsall,114559.44620513463
2015-12-01,Waltham Forest,413351.46994744195
2015-12-01,Wandsworth,615479.73026319104
2015-12-01,Warrington,149641.95861807556
2015-12-01,Warwickshire,187457.37632786756
2015-12-01,West Berkshire,286560.14096880576
2015-12-01,West Midlands,125582.13579522658
2015-12-01,West Midlands (region),141322.5082502696
2015-12-01,West Sussex,257397.48227370175
2015-12-01,West Yorkshire,114381.53188404131
2015-12-01,Wigan,93753.398808201528
2015-12-01,Wiltshire,212606.91594479079
2015-12-01,Windsor And Maidenhead,432671.44106135424
2015-12-01,Wirral,120669.11096227657
2015-12-01,Wokingham,363154.63635515922
2015-12-01,Wolverhampton,104333.4600543055
2015-12-01,Worcestershire,177644.03559844953
2015-12-01,Wrekin,127530.06750001363
2015-12-01,Wrexham,123764.21987738817
2015-12-01,York,207477.42299000066
2015-12-01,Yorks & Humber,123624.64242792196
2016-01-01,Barking And Dagenham,320740.06446150824
2016-01-01,Barnet,498583.99817445007
2016-01-01,Barnsley,88190.864704356936
2016-01-01,Bath And North East Somerset,277205.66568211321
2016-01-01,Bedford,187990.72543381419
2016-01-01,Bexley,319542.36807563656
2016-01-01,Birmingham,124436.8822575535
2016-01-01,Blackburn With Darwen,70209.41336735971
2016-01-01,Blackpool,77755.61505619841
2016-01-01,Blaenau Gwent,66160.722003486444
2016-01-01,Bolton,93709.283522786456
2016-01-01,Bournemouth,194237.36659492305
2016-01-01,Bracknell Forest,286768.60999861045
2016-01-01,Bradford,96417.71223167071
2016-01-01,Brent,476690.08117677917
2016-01-01,Bridgend,117425.48774458202
2016-01-01,Brighton And Hove,296175.16546236782
2016-01-01,Bromley,422813.8148937021
2016-01-01,Buckinghamshire,328639.46067899169
2016-01-01,Bury,117384.6538058412
2016-01-01,Caerphilly,100622.81226826497
2016-01-01,Calderdale,99456.716456670707
2016-01-01,Cambridgeshire,223062.9533759777
2016-01-01,Camden,860367.69467742404
2016-01-01,Cardiff,156463.93322948
2016-01-01,Carmarthenshire,107308.27008646679
2016-01-01,Central Bedfordshire,220889.51246143715
2016-01-01,Ceredigion,158388.06098115502
2016-01-01,Cheshire East,159427.05512152635
2016-01-01,Cheshire West And Chester,161449.67707037795
2016-01-01,City Of Bristol,221141.34642885622
2016-01-01,City Of Derby,114485.59673396364
2016-01-01,City Of Kingston Upon Hull,71352.989501937409
2016-01-01,City Of Nottingham,92596.070980799632
2016-01-01,City Of Peterborough,122198.42447696457
2016-01-01,City Of Plymouth,133730.59421541487
2016-01-01,City Of Westminster,1059273.4928214985
2016-01-01,Conwy,131053.20657768313
2016-01-01,Cornwall,191290.72959740649
2016-01-01,Coventry,124647.46424590061
2016-01-01,Croydon,367096.36508281738
2016-01-01,Cumbria,122492.39056915422
2016-01-01,Darlington,98883.281671100238
2016-01-01,Denbighshire,118803.46303248768
2016-01-01,Derbyshire,131680.63061125096
2016-01-01,Detached-All,297788.28436505154
2016-01-01,Devon,205080.89078033491
2016-01-01,Doncaster,95947.44603814288
2016-01-01,Dorset,235783.64324006319
2016-01-01,Dudley,127224.0056690683
2016-01-01,Durham,78511.160521812213
2016-01-01,E&W-All,190497.76045873584
2016-01-01,Ealing,492255.56986336521
2016-01-01,East,218853.52278828435
2016-01-01,East Midlands,138677.07965083187
2016-01-01,East Riding Of Yorkshire,136183.40012866145
2016-01-01,East Sussex,214135.2173271603
2016-01-01,Enfield,372705.13252607919
2016-01-01,Essex,233028.35757499115
2016-01-01,Flat-All,185014.60930957712
2016-01-01,Flintshire,129700.70895972804
2016-01-01,Gateshead,96142.101079600063
2016-01-01,Gloucestershire,193779.93743112739
2016-01-01,Greater London,527529.2729218594
2016-01-01,Greater Manchester,112880.66144631174
2016-01-01,Greenwich,397781.00603327039
2016-01-01,Gwynedd,136312.04703768354
2016-01-01,Hackney,679668.23095873022
2016-01-01,Halton,97039.373955403556
2016-01-01,Hammersmith And Fulham,824495.77158314304
2016-01-01,Hampshire,251538.62233411107
2016-01-01,Haringey,574262.22520851949
2016-01-01,Harrow,420068.39434692165
2016-01-01,Hartlepool,72641.362094451819
2016-01-01,Havering,356553.74487032345
2016-01-01,Herefordshire,183754.78479942185
2016-01-01,Hertfordshire,323023.18245651503
2016-01-01,Hillingdon,386466.92103429779
2016-01-01,Hounslow,410370.94254117471
2016-01-01,Isle Of Anglesey,141576.51199384819
2016-01-01,Isle Of Wight,157662.2555063621
2016-01-01,Islington,708027.71022621915
2016-01-01,Kensington And Chelsea,1398074.066407165
2016-01-01,Kent,225765.38702499261
2016-01-01,Kingston Upon Thames,450133.72166405548
2016-01-01,Kirklees,114942.54059968259
2016-01-01,Knowsley,107748.15567989352
2016-01-01,Lambeth,595269.6530339804
2016-01-01,Lancashire,105752.25223439268
2016-01-01,Leeds,135108.30563886231
2016-01-01,Leicester,121342.11531045141
2016-01-01,Leicestershire,163264.36243593003
2016-01-01,Lewisham,451545.21484644758
2016-01-01,Lincolnshire,135223.95334932514
2016-01-01,Liverpool,94262.296286893645
2016-01-01,London,527529.2729218594
2016-01-01,Luton,166509.13107567746
2016-01-01,Manchester,104215.03407929711
2016-01-01,Medway,178406.11790112828
2016-01-01,Merseyside,108838.34326645096
2016-01-01,Merthyr Tydfil,69181.768338725786
2016-01-01,Merton,513908.41798245232
2016-01-01,Middlesbrough,76205.510198953023
2016-01-01,Milton Keynes,198423.98074517422
2016-01-01,Monmouthshire,184907.69822287257
2016-01-01,Neath Port Talbot,83023.863551284827
2016-01-01,Newcastle Upon Tyne,122446.53609979441
2016-01-01,Newham,340705.59368514537
2016-01-01,Newport,117633.46022314878
2016-01-01,Norfolk,165566.04174184037
2016-01-01,North East,99198.864670205803
2016-01-01,North East Lincolnshire,83790.172901896032
2016-01-01,North Lincolnshire,104682.36792676403
2016-01-01,North Somerset,202725.61507556969
2016-01-01,North Tyneside,124298.74800386131
2016-01-01,North West,115555.65920734163
2016-01-01,North Yorkshire,179776.82503053642
2016-01-01,Northamptonshire,159995.17528382799
